동별,연령별,시점,남자,여자
전농1동,15~19세,2022. 3/4,3,12
전농1동,15~19세,2023. 3/4,8,16
전농1동,20~24세,2020. 3/4,29,65
전농1동,20~24세,2022. 3/4,23,74
전농1동,20~24세,2023. 3/4,41,112
전농1동,25~29세,2020. 3/4,36,56
전농1동,25~29세,2022. 3/4,41,67
전농1동,25~29세,2023. 3/4,47,94
전농1동,30~34세,2020. 3/4,31,38
전농1동,30~34세,2022. 3/4,17,34
전농1동,30~34세,2023. 3/4,32,33
전농1동,35~39세,2020. 3/4,22,26
전농1동,35~39세,2022. 3/4,16,29
전농1동,35~39세,2023. 3/4,17,33
전농1동,40~44세,2020. 3/4,13,23
전농1동,40~44세,2022. 3/4,20,22
전농1동,40~44세,2023. 3/4,24,16
전농1동,45~49세,2020. 3/4,12,15
전농1동,45~49세,2022. 3/4,13,15
전농1동,45~49세,2023. 3/4,16,17
전농1동,50~54세,2020. 3/4,20,26
전농1동,50~54세,2022. 3/4,17,17
전농1동,50~54세,2023. 3/4,12,22
전농1동,55~59세,2020. 3/4,19,26
전농1동,55~59세,2022. 3/4,17,29
전농1동,55~59세,2023. 3/4,22,28
전농1동,60~64세,2020. 3/4,10,18
전농1동,60~64세,2022. 3/4,6,8
전농1동,60~64세,2023. 3/4,6,11
전농1동,65~69세,2020. 3/4,6,2
전농1동,65~69세,2022. 3/4,3,7
전농1동,65~69세,2023. 3/4,4,10
전농1동,70~74세,2020. 3/4,6,3
전농1동,70~74세,2022. 3/4,4,1
전농1동,70~74세,2023. 3/4,4,1
전농1동,75~79세,2020. 3/4,1,1
전농1동,75~79세,2022. 3/4,2,1
전농1동,75~79세,2023. 3/4,2,1
전농1동,80~84세,2020. 3/4,0,3
전농1동,80~84세,2022. 3/4,0,3
전농1동,80~84세,2023. 3/4,0,2
전농1동,85~89세,2020. 3/4,0,0
전농1동,85~89세,2022. 3/4,0,0
전농1동,85~89세,2023. 3/4,0,1
전농1동,90~94세,2020. 3/4,1,0
전농1동,90~94세,2022. 3/4,1,0
전농1동,90~94세,2023. 3/4,0,0
전농1동,95~99세,2020. 3/4,0,0
전농1동,95~99세,2022. 3/4,0,0
전농1동,95~99세,2023. 3/4,1,0
전농1동,100세 이상,2020. 3/4,0,0
전농1동,100세 이상,2022. 3/4,0,0
전농1동,100세 이상,2023. 3/4,0,0
전농2동,0~4세,2020. 3/4,4,2
전농2동,0~4세,2022. 3/4,1,3
전농2동,0~4세,2023. 3/4,4,3
전농2동,5~9세,2020. 3/4,2,4
전농2동,5~9세,2022. 3/4,3,2
전농2동,5~9세,2023. 3/4,2,0
전농2동,10~14세,2020. 3/4,0,6
전농2동,10~14세,2022. 3/4,0,2
전농2동,10~14세,2023. 3/4,1,3
전농2동,15~19세,2020. 3/4,4,6
전농2동,15~19세,2022. 3/4,1,8
전농2동,15~19세,2023. 3/4,4,14
전농2동,20~24세,2020. 3/4,30,70
전농2동,20~24세,2022. 3/4,16,96
전농2동,20~24세,2023. 3/4,31,131
전농2동,25~29세,2020. 3/4,18,70
전농2동,25~29세,2022. 3/4,37,55
전농2동,25~29세,2023. 3/4,37,51
전농2동,30~34세,2020. 3/4,30,31
전농2동,30~34세,2022. 3/4,49,41
전농2동,30~34세,2023. 3/4,36,37
전농2동,35~39세,2020. 3/4,21,13
전농2동,35~39세,2022. 3/4,27,33
전농2동,35~39세,2023. 3/4,32,22
전농2동,40~44세,2020. 3/4,14,7
전농2동,40~44세,2022. 3/4,15,13
전농2동,40~44세,2023. 3/4,22,11
전농2동,45~49세,2020. 3/4,11,7
전농2동,45~49세,2022. 3/4,9,4
전농2동,45~49세,2023. 3/4,6,3
전농2동,50~54세,2020. 3/4,6,2
전농2동,50~54세,2022. 3/4,1,5
전농2동,50~54세,2023. 3/4,4,7
전농2동,55~59세,2020. 3/4,4,2
전농2동,55~59세,2022. 3/4,7,4
전농2동,55~59세,2023. 3/4,6,3
전농2동,60~64세,2020. 3/4,0,3
전농2동,60~64세,2022. 3/4,2,4
전농2동,60~64세,2023. 3/4,2,3
전농2동,65~69세,2020. 3/4,0,1
전농2동,65~69세,2022. 3/4,0,2
전농2동,65~69세,2023. 3/4,0,2
전농2동,70~74세,2020. 3/4,0,0
전농2동,70~74세,2022. 3/4,0,3
전농2동,70~74세,2023. 3/4,0,2
전농2동,75~79세,2020. 3/4,0,0
전농2동,75~79세,2022. 3/4,0,0
전농2동,75~79세,2023. 3/4,0,0
전농2동,80~84세,2020. 3/4,0,0
전농2동,80~84세,2022. 3/4,0,0
전농2동,80~84세,2023. 3/4,0,0
전농2동,85~89세,2020. 3/4,0,0
전농2동,85~89세,2022. 3/4,0,0
전농2동,85~89세,2023. 3/4,0,0
전농2동,90~94세,2020. 3/4,0,0
전농2동,90~94세,2022. 3/4,0,0
전농2동,90~94세,2023. 3/4,0,0
전농2동,95~99세,2020. 3/4,0,0
전농2동,95~99세,2022. 3/4,0,0
전농2동,95~99세,2023. 3/4,0,0
전농2동,100세 이상,2020. 3/4,0,0
전농2동,100세 이상,2022. 3/4,0,0
전농2동,100세 이상,2023. 3/4,0,0
답십리2동,0~4세,2020. 3/4,6,2
답십리2동,0~4세,2022. 3/4,4,2
답십리2동,0~4세,2023. 3/4,4,3
답십리2동,5~9세,2020. 3/4,2,2
답십리2동,5~9세,2022. 3/4,3,2
답십리2동,5~9세,2023. 3/4,5,2
답십리2동,10~14세,2020. 3/4,4,5
답십리2동,10~14세,2022. 3/4,1,1
답십리2동,10~14세,2023. 3/4,2,1
답십리2동,15~19세,2020. 3/4,1,1
답십리2동,15~19세,2022. 3/4,1,3
답십리2동,15~19세,2023. 3/4,3,5
답십리2동,20~24세,2020. 3/4,28,19
답십리2동,20~24세,2022. 3/4,11,8
답십리2동,20~24세,2023. 3/4,16,30
답십리2동,25~29세,2020. 3/4,17,15
답십리2동,25~29세,2022. 3/4,25,29
답십리2동,25~29세,2023. 3/4,21,33
답십리2동,30~34세,2020. 3/4,13,23
답십리2동,30~34세,2022. 3/4,12,18
답십리2동,30~34세,2023. 3/4,15,22
답십리2동,35~39세,2020. 3/4,16,15
답십리2동,35~39세,2022. 3/4,11,17
답십리2동,35~39세,2023. 3/4,13,19
답십리2동,40~44세,2020. 3/4,9,13
답십리2동,40~44세,2022. 3/4,11,14
답십리2동,40~44세,2023. 3/4,14,12
답십리2동,45~49세,2020. 3/4,14,10
답십리2동,45~49세,2022. 3/4,7,9
답십리2동,45~49세,2023. 3/4,7,9
답십리2동,50~54세,2020. 3/4,8,20
답십리2동,50~54세,2022. 3/4,13,18
답십리2동,50~54세,2023. 3/4,11,16
답십리2동,55~59세,2020. 3/4,20,14
답십리2동,55~59세,2022. 3/4,12,11
답십리2동,55~59세,2023. 3/4,7,17
답십리2동,60~64세,2020. 3/4,5,3
답십리2동,60~64세,2022. 3/4,6,3
답십리2동,60~64세,2023. 3/4,13,6
답십리2동,65~69세,2020. 3/4,3,1
답십리2동,65~69세,2022. 3/4,2,3
답십리2동,65~69세,2023. 3/4,1,2
답십리2동,70~74세,2020. 3/4,0,2
답십리2동,70~74세,2022. 3/4,2,1
답십리2동,70~74세,2023. 3/4,0,1
답십리2동,75~79세,2020. 3/4,0,0
답십리2동,75~79세,2022. 3/4,0,0
답십리2동,75~79세,2023. 3/4,0,0
답십리2동,80~84세,2020. 3/4,0,0
답십리2동,80~84세,2022. 3/4,0,0
답십리2동,80~84세,2023. 3/4,0,0
답십리2동,85~89세,2020. 3/4,0,0
답십리2동,85~89세,2022. 3/4,0,0
답십리2동,85~89세,2023. 3/4,0,0
답십리2동,90~94세,2020. 3/4,1,0
답십리2동,90~94세,2022. 3/4,0,0
답십리2동,90~94세,2023. 3/4,0,0
답십리2동,95~99세,2020. 3/4,0,0
답십리2동,95~99세,2022. 3/4,1,0
답십리2동,95~99세,2023. 3/4,1,0
답십리2동,100세 이상,2020. 3/4,0,0
답십리2동,100세 이상,2022. 3/4,0,0
답십리2동,100세 이상,2023. 3/4,0,0
장안1동,0~4세,2020. 3/4,11,4
장안1동,0~4세,2022. 3/4,3,4
장안1동,0~4세,2023. 3/4,5,10
장안1동,5~9세,2020. 3/4,8,7
장안1동,5~9세,2022. 3/4,12,9
장안1동,5~9세,2023. 3/4,10,8
장안1동,10~14세,2020. 3/4,6,6
장안1동,10~14세,2022. 3/4,6,8
장안1동,10~14세,2023. 3/4,6,12
장안1동,15~19세,2020. 3/4,0,6
장안1동,15~19세,2022. 3/4,9,7
장안1동,15~19세,2023. 3/4,8,7
장안1동,20~24세,2020. 3/4,11,28
장안1동,20~24세,2022. 3/4,11,39
장안1동,20~24세,2023. 3/4,20,60
장안1동,25~29세,2020. 3/4,26,48
장안1동,25~29세,2022. 3/4,29,55
장안1동,25~29세,2023. 3/4,32,66
장안1동,30~34세,2020. 3/4,37,50
장안1동,30~34세,2022. 3/4,29,40
장안1동,30~34세,2023. 3/4,28,37
장안1동,35~39세,2020. 3/4,32,36
장안1동,35~39세,2022. 3/4,25,33
장안1동,35~39세,2023. 3/4,27,36
장안1동,40~44세,2020. 3/4,25,25
장안1동,40~44세,2022. 3/4,26,36
장안1동,40~44세,2023. 3/4,20,36
장안1동,45~49세,2020. 3/4,31,23
장안1동,45~49세,2022. 3/4,21,22
장안1동,45~49세,2023. 3/4,27,24
장안1동,50~54세,2020. 3/4,29,47
장안1동,50~54세,2022. 3/4,27,35
장안1동,50~54세,2023. 3/4,31,27
장안1동,55~59세,2020. 3/4,17,33
장안1동,55~59세,2022. 3/4,17,29
장안1동,55~59세,2023. 3/4,17,32
장안1동,60~64세,2020. 3/4,11,18
장안1동,60~64세,2022. 3/4,10,19
장안1동,60~64세,2023. 3/4,9,14
장안1동,65~69세,2020. 3/4,5,6
장안1동,65~69세,2022. 3/4,4,7
장안1동,65~69세,2023. 3/4,5,6
장안1동,70~74세,2020. 3/4,2,2
장안1동,70~74세,2022. 3/4,2,2
장안1동,70~74세,2023. 3/4,3,3
장안1동,75~79세,2020. 3/4,1,0
장안1동,75~79세,2022. 3/4,0,1
장안1동,75~79세,2023. 3/4,0,2
장안1동,80~84세,2020. 3/4,0,2
장안1동,80~84세,2022. 3/4,0,1
장안1동,80~84세,2023. 3/4,1,0
장안1동,85~89세,2020. 3/4,0,1
장안1동,85~89세,2022. 3/4,0,2
장안1동,85~89세,2023. 3/4,0,3
장안1동,90~94세,2020. 3/4,0,0
장안1동,90~94세,2022. 3/4,0,0
장안1동,90~94세,2023. 3/4,0,0
장안1동,95~99세,2020. 3/4,0,0
장안1동,95~99세,2022. 3/4,0,0
장안1동,95~99세,2023. 3/4,0,0
장안1동,100세 이상,2020. 3/4,0,0
장안1동,100세 이상,2022. 3/4,0,0
장안1동,100세 이상,2023. 3/4,0,0
장안2동,0~4세,2020. 3/4,4,4
장안2동,0~4세,2022. 3/4,4,3
장안2동,0~4세,2023. 3/4,4,3
장안2동,5~9세,2020. 3/4,2,8
장안2동,5~9세,2022. 3/4,2,6
장안2동,5~9세,2023. 3/4,3,6
장안2동,10~14세,2020. 3/4,1,2
장안2동,10~14세,2022. 3/4,1,1
장안2동,10~14세,2023. 3/4,3,3
장안2동,15~19세,2020. 3/4,2,3
장안2동,15~19세,2022. 3/4,2,2
장안2동,15~19세,2023. 3/4,1,2
장안2동,20~24세,2020. 3/4,3,14
장안2동,20~24세,2022. 3/4,6,13
장안2동,20~24세,2023. 3/4,8,24
장안2동,25~29세,2020. 3/4,11,26
장안2동,25~29세,2022. 3/4,9,30
장안2동,25~29세,2023. 3/4,13,36
장안2동,30~34세,2020. 3/4,17,28
장안2동,30~34세,2022. 3/4,18,36
장안2동,30~34세,2023. 3/4,12,30
장안2동,35~39세,2020. 3/4,11,25
장안2동,35~39세,2022. 3/4,11,26
장안2동,35~39세,2023. 3/4,19,26
장안2동,40~44세,2020. 3/4,17,16
장안2동,40~44세,2022. 3/4,15,6
장안2동,40~44세,2023. 3/4,12,12
장안2동,45~49세,2020. 3/4,12,14
장안2동,45~49세,2022. 3/4,13,22
장안2동,45~49세,2023. 3/4,7,13
장안2동,50~54세,2020. 3/4,17,16
장안2동,50~54세,2022. 3/4,16,16
장안2동,50~54세,2023. 3/4,14,16
장안2동,55~59세,2020. 3/4,12,20
장안2동,55~59세,2022. 3/4,10,20
장안2동,55~59세,2023. 3/4,8,19
장안2동,60~64세,2020. 3/4,2,6
장안2동,60~64세,2022. 3/4,5,5
장안2동,60~64세,2023. 3/4,10,10
장안2동,65~69세,2020. 3/4,2,1
장안2동,65~69세,2022. 3/4,2,2
장안2동,65~69세,2023. 3/4,2,0
장안2동,70~74세,2020. 3/4,1,0
장안2동,70~74세,2022. 3/4,1,0
장안2동,70~74세,2023. 3/4,0,1
장안2동,75~79세,2020. 3/4,0,0
장안2동,75~79세,2022. 3/4,0,0
장안2동,75~79세,2023. 3/4,2,0
장안2동,80~84세,2020. 3/4,1,0
장안2동,80~84세,2022. 3/4,0,0
장안2동,80~84세,2023. 3/4,0,0
장안2동,85~89세,2020. 3/4,0,0
장안2동,85~89세,2022. 3/4,0,0
장안2동,85~89세,2023. 3/4,0,0
장안2동,90~94세,2020. 3/4,0,0
장안2동,90~94세,2022. 3/4,0,0
장안2동,90~94세,2023. 3/4,0,0
장안2동,95~99세,2020. 3/4,0,0
장안2동,95~99세,2022. 3/4,0,0
장안2동,95~99세,2023. 3/4,0,0
장안2동,100세 이상,2020. 3/4,0,0
장안2동,100세 이상,2022. 3/4,0,0
장안2동,100세 이상,2023. 3/4,0,0
이문1동,0~4세,2020. 3/4,6,19
이문1동,0~4세,2022. 3/4,8,15
이문1동,0~4세,2023. 3/4,12,19
이문1동,5~9세,2020. 3/4,8,6
이문1동,5~9세,2022. 3/4,0,9
이문1동,5~9세,2023. 3/4,4,9
이문1동,10~14세,2020. 3/4,5,5
이문1동,10~14세,2022. 3/4,2,3
이문1동,10~14세,2023. 3/4,4,1
이문1동,15~19세,2020. 3/4,25,51
이문1동,15~19세,2022. 3/4,26,85
이문1동,15~19세,2023. 3/4,35,109
이문1동,20~24세,2020. 3/4,478,895
이문1동,20~24세,2022. 3/4,475,1099
이문1동,20~24세,2023. 3/4,466,1100
이문1동,25~29세,2020. 3/4,228,408
이문1동,25~29세,2022. 3/4,332,531
이문1동,25~29세,2023. 3/4,418,655
이문1동,30~34세,2020. 3/4,96,134
이문1동,30~34세,2022. 3/4,111,126
이문1동,30~34세,2023. 3/4,128,148
이문1동,35~39세,2020. 3/4,36,37
이문1동,35~39세,2022. 3/4,29,48
이문1동,35~39세,2023. 3/4,50,69
이문1동,40~44세,2020. 3/4,38,33
이문1동,40~44세,2022. 3/4,32,32
이문1동,40~44세,2023. 3/4,33,42
이문1동,45~49세,2020. 3/4,32,21
이문1동,45~49세,2022. 3/4,24,27
이문1동,45~49세,2023. 3/4,25,29
이문1동,50~54세,2020. 3/4,21,24
이문1동,50~54세,2022. 3/4,25,20
이문1동,50~54세,2023. 3/4,23,15
이문1동,55~59세,2020. 3/4,21,24
이문1동,55~59세,2022. 3/4,15,22
이문1동,55~59세,2023. 3/4,20,20
이문1동,60~64세,2020. 3/4,18,12
이문1동,60~64세,2022. 3/4,16,9
이문1동,60~64세,2023. 3/4,14,12
이문1동,65~69세,2020. 3/4,2,3
이문1동,65~69세,2022. 3/4,3,2
이문1동,65~69세,2023. 3/4,4,4
이문1동,70~74세,2020. 3/4,3,1
이문1동,70~74세,2022. 3/4,4,1
이문1동,70~74세,2023. 3/4,3,1
이문1동,75~79세,2020. 3/4,2,0
이문1동,75~79세,2022. 3/4,1,1
이문1동,75~79세,2023. 3/4,2,1
이문1동,80~84세,2020. 3/4,0,0
이문1동,80~84세,2022. 3/4,2,0
이문1동,80~84세,2023. 3/4,2,0
이문1동,85~89세,2020. 3/4,0,1
이문1동,85~89세,2022. 3/4,0,1
이문1동,85~89세,2023. 3/4,0,1
이문1동,90~94세,2020. 3/4,0,0
이문1동,90~94세,2022. 3/4,0,0
이문1동,90~94세,2023. 3/4,0,0
이문1동,95~99세,2020. 3/4,0,0
이문1동,95~99세,2022. 3/4,0,0
이문1동,95~99세,2023. 3/4,0,0
이문1동,100세 이상,2020. 3/4,0,0
이문1동,100세 이상,2022. 3/4,0,0
이문1동,100세 이상,2023. 3/4,0,0
이문2동,0~4세,2020. 3/4,7,11
이문2동,0~4세,2022. 3/4,5,10
이문2동,0~4세,2023. 3/4,6,7
이문2동,5~9세,2020. 3/4,4,6
이문2동,5~9세,2022. 3/4,9,4
이문2동,5~9세,2023. 3/4,10,5
이문2동,10~14세,2020. 3/4,5,2
이문2동,10~14세,2022. 3/4,4,2
이문2동,10~14세,2023. 3/4,2,1
이문2동,15~19세,2020. 3/4,2,4
이문2동,15~19세,2022. 3/4,0,4
이문2동,15~19세,2023. 3/4,4,5
이문2동,20~24세,2020. 3/4,62,70
이문2동,20~24세,2022. 3/4,57,68
이문2동,20~24세,2023. 3/4,52,86
이문2동,25~29세,2020. 3/4,28,42
이문2동,25~29세,2022. 3/4,36,57
이문2동,25~29세,2023. 3/4,59,72
이문2동,30~34세,2020. 3/4,20,29
이문2동,30~34세,2022. 3/4,16,30
이문2동,30~34세,2023. 3/4,18,37
이문2동,35~39세,2020. 3/4,24,24
이문2동,35~39세,2022. 3/4,21,16
이문2동,35~39세,2023. 3/4,23,18
이문2동,40~44세,2020. 3/4,15,16
이문2동,40~44세,2022. 3/4,15,18
이문2동,40~44세,2023. 3/4,10,15
이문2동,45~49세,2020. 3/4,8,17
이문2동,45~49세,2022. 3/4,5,15
이문2동,45~49세,2023. 3/4,11,11
이문2동,50~54세,2020. 3/4,14,14
이문2동,50~54세,2022. 3/4,9,13
이문2동,50~54세,2023. 3/4,5,10
이문2동,55~59세,2020. 3/4,11,21
이문2동,55~59세,2022. 3/4,13,14
이문2동,55~59세,2023. 3/4,12,13
이문2동,60~64세,2020. 3/4,8,8
이문2동,60~64세,2022. 3/4,4,6
이문2동,60~64세,2023. 3/4,7,7
이문2동,65~69세,2020. 3/4,4,2
이문2동,65~69세,2022. 3/4,4,5
이문2동,65~69세,2023. 3/4,5,5
이문2동,70~74세,2020. 3/4,2,0
이문2동,70~74세,2022. 3/4,2,2
이문2동,70~74세,2023. 3/4,2,2
이문2동,75~79세,2020. 3/4,0,1
이문2동,75~79세,2022. 3/4,1,1
이문2동,75~79세,2023. 3/4,1,1
이문2동,80~84세,2020. 3/4,0,1
이문2동,80~84세,2022. 3/4,0,0
이문2동,80~84세,2023. 3/4,0,0
이문2동,85~89세,2020. 3/4,1,0
이문2동,85~89세,2022. 3/4,1,1
이문2동,85~89세,2023. 3/4,0,1
이문2동,90~94세,2020. 3/4,0,0
이문2동,90~94세,2022. 3/4,0,0
이문2동,90~94세,2023. 3/4,0,0
이문2동,95~99세,2020. 3/4,0,0
이문2동,95~99세,2022. 3/4,0,0
이문2동,95~99세,2023. 3/4,0,0
이문2동,100세 이상,2020. 3/4,0,0
이문2동,100세 이상,2022. 3/4,0,0
이문2동,100세 이상,2023. 3/4,0,0
답십리1동,0~4세,2020. 3/4,7,6
답십리1동,0~4세,2022. 3/4,7,6
답십리1동,0~4세,2023. 3/4,8,4
답십리1동,5~9세,2020. 3/4,8,8
답십리1동,5~9세,2022. 3/4,7,8
답십리1동,5~9세,2023. 3/4,6,9
답십리1동,10~14세,2020. 3/4,3,3
답십리1동,10~14세,2022. 3/4,5,2
답십리1동,10~14세,2023. 3/4,4,2
답십리1동,15~19세,2020. 3/4,2,8
답십리1동,15~19세,2022. 3/4,4,5
답십리1동,15~19세,2023. 3/4,6,4
답십리1동,20~24세,2020. 3/4,12,29
답십리1동,20~24세,2022. 3/4,14,25
답십리1동,20~24세,2023. 3/4,15,40
답십리1동,25~29세,2020. 3/4,24,42
답십리1동,25~29세,2022. 3/4,26,33
답십리1동,25~29세,2023. 3/4,27,38
답십리1동,30~34세,2020. 3/4,30,37
답십리1동,30~34세,2022. 3/4,22,22
답십리1동,30~34세,2023. 3/4,26,28
답십리1동,35~39세,2020. 3/4,21,22
답십리1동,35~39세,2022. 3/4,20,26
답십리1동,35~39세,2023. 3/4,23,27
답십리1동,40~44세,2020. 3/4,7,12
답십리1동,40~44세,2022. 3/4,11,16
답십리1동,40~44세,2023. 3/4,19,18
답십리1동,45~49세,2020. 3/4,21,11
답십리1동,45~49세,2022. 3/4,11,13
답십리1동,45~49세,2023. 3/4,9,12
답십리1동,50~54세,2020. 3/4,17,18
답십리1동,50~54세,2022. 3/4,21,14
답십리1동,50~54세,2023. 3/4,28,12
답십리1동,55~59세,2020. 3/4,21,19
답십리1동,55~59세,2022. 3/4,18,18
답십리1동,55~59세,2023. 3/4,14,17
답십리1동,60~64세,2020. 3/4,9,12
답십리1동,60~64세,2022. 3/4,10,8
답십리1동,60~64세,2023. 3/4,9,8
답십리1동,65~69세,2020. 3/4,1,2
답십리1동,65~69세,2022. 3/4,3,3
답십리1동,65~69세,2023. 3/4,2,4
답십리1동,70~74세,2020. 3/4,1,1
답십리1동,70~74세,2022. 3/4,0,2
답십리1동,70~74세,2023. 3/4,3,3
답십리1동,75~79세,2020. 3/4,0,1
답십리1동,75~79세,2022. 3/4,1,1
답십리1동,75~79세,2023. 3/4,1,0
답십리1동,80~84세,2020. 3/4,0,1
답십리1동,80~84세,2022. 3/4,0,1
답십리1동,80~84세,2023. 3/4,1,1
답십리1동,85~89세,2020. 3/4,0,0
답십리1동,85~89세,2022. 3/4,0,0
답십리1동,85~89세,2023. 3/4,0,0
답십리1동,90~94세,2020. 3/4,0,0
답십리1동,90~94세,2022. 3/4,0,0
답십리1동,90~94세,2023. 3/4,0,0
답십리1동,95~99세,2020. 3/4,0,0
답십리1동,95~99세,2022. 3/4,0,0
답십리1동,95~99세,2023. 3/4,0,0
답십리1동,100세 이상,2020. 3/4,0,0
답십리1동,100세 이상,2022. 3/4,0,0
답십리1동,100세 이상,2023. 3/4,0,0
중랑구,0~4세,2020. 3/4,99,93
중랑구,0~4세,2021. 3/4,94,88
중랑구,0~4세,2022. 3/4,86,88
중랑구,0~4세,2023. 3/4,100,98
중랑구,5~9세,2020. 3/4,90,67
중랑구,5~9세,2021. 3/4,85,61
중랑구,5~9세,2022. 3/4,90,61
중랑구,5~9세,2023. 3/4,91,70
중랑구,10~14세,2020. 3/4,61,45
중랑구,10~14세,2021. 3/4,58,43
중랑구,10~14세,2022. 3/4,61,48
중랑구,10~14세,2023. 3/4,60,61
중랑구,15~19세,2020. 3/4,48,56
중랑구,15~19세,2021. 3/4,38,35
중랑구,15~19세,2022. 3/4,50,44
중랑구,15~19세,2023. 3/4,87,73
중랑구,20~24세,2020. 3/4,175,312
중랑구,20~24세,2021. 3/4,154,284
중랑구,20~24세,2022. 3/4,160,315
중랑구,20~24세,2023. 3/4,209,362
중랑구,25~29세,2020. 3/4,257,399
중랑구,25~29세,2021. 3/4,240,405
중랑구,25~29세,2022. 3/4,239,404
중랑구,25~29세,2023. 3/4,287,486
중랑구,30~34세,2020. 3/4,280,465
중랑구,30~34세,2021. 3/4,264,451
중랑구,30~34세,2022. 3/4,253,440
중랑구,30~34세,2023. 3/4,260,436
중랑구,35~39세,2020. 3/4,203,305
중랑구,35~39세,2021. 3/4,215,292
중랑구,35~39세,2022. 3/4,232,324
중랑구,35~39세,2023. 3/4,240,334
중랑구,40~44세,2020. 3/4,149,234
중랑구,40~44세,2021. 3/4,129,219
중랑구,40~44세,2022. 3/4,138,237
중랑구,40~44세,2023. 3/4,135,254
중랑구,45~49세,2020. 3/4,144,231
중랑구,45~49세,2021. 3/4,112,204
중랑구,45~49세,2022. 3/4,112,201
중랑구,45~49세,2023. 3/4,125,200
중랑구,50~54세,2020. 3/4,183,258
중랑구,50~54세,2021. 3/4,149,235
중랑구,50~54세,2022. 3/4,146,262
중랑구,50~54세,2023. 3/4,143,242
중랑구,55~59세,2020. 3/4,200,291
중랑구,55~59세,2021. 3/4,162,272
중랑구,55~59세,2022. 3/4,143,244
중랑구,55~59세,2023. 3/4,139,258
중랑구,60~64세,2020. 3/4,89,147
중랑구,60~64세,2021. 3/4,69,115
중랑구,60~64세,2022. 3/4,81,133
중랑구,60~64세,2023. 3/4,86,144
중랑구,65~69세,2020. 3/4,28,38
중랑구,65~69세,2021. 3/4,30,46
중랑구,65~69세,2022. 3/4,27,49
중랑구,65~69세,2023. 3/4,38,66
중랑구,70~74세,2020. 3/4,19,15
중랑구,70~74세,2021. 3/4,14,20
중랑구,70~74세,2022. 3/4,16,20
중랑구,70~74세,2023. 3/4,19,21
중랑구,75~79세,2020. 3/4,2,3
중랑구,75~79세,2021. 3/4,3,3
중랑구,75~79세,2022. 3/4,6,3
중랑구,75~79세,2023. 3/4,6,5
중랑구,80~84세,2020. 3/4,2,0
중랑구,80~84세,2021. 3/4,1,0
중랑구,80~84세,2022. 3/4,1,1
중랑구,80~84세,2023. 3/4,2,1
중랑구,85~89세,2020. 3/4,2,2
중랑구,85~89세,2021. 3/4,1,2
중랑구,85~89세,2022. 3/4,1,1
중랑구,85~89세,2023. 3/4,1,1
중랑구,90~94세,2020. 3/4,0,0
중랑구,90~94세,2021. 3/4,2,0
중랑구,90~94세,2022. 3/4,2,1
중랑구,90~94세,2023. 3/4,2,1
중랑구,95~99세,2020. 3/4,0,0
중랑구,95~99세,2021. 3/4,0,0
중랑구,95~99세,2022. 3/4,0,0
중랑구,95~99세,2023. 3/4,0,0
중랑구,100세 이상,2020. 3/4,0,0
중랑구,100세 이상,2021. 3/4,0,0
중랑구,100세 이상,2022. 3/4,0,0
중랑구,100세 이상,2023. 3/4,0,0
면목2동,0~4세,2020. 3/4,8,8
면목2동,0~4세,2022. 3/4,6,8
면목2동,0~4세,2023. 3/4,7,8
면목2동,5~9세,2020. 3/4,5,4
면목2동,5~9세,2022. 3/4,7,4
면목2동,5~9세,2023. 3/4,8,5
면목2동,10~14세,2020. 3/4,4,3
면목2동,10~14세,2022. 3/4,6,2
면목2동,10~14세,2023. 3/4,4,4
면목2동,15~19세,2020. 3/4,5,2
면목2동,15~19세,2022. 3/4,4,2
면목2동,15~19세,2023. 3/4,7,4
면목2동,20~24세,2020. 3/4,7,15
면목2동,20~24세,2022. 3/4,7,21
면목2동,20~24세,2023. 3/4,10,27
면목2동,25~29세,2020. 3/4,17,30
면목2동,25~29세,2022. 3/4,17,23
면목2동,25~29세,2023. 3/4,24,19
면목2동,30~34세,2020. 3/4,23,29
